id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1669,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",23-05-2022 04:00:00,CO,4,21,11,NA
1670,India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",23-05-2022 04:00:00,OZONE,17,79,49,NA
1671,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1672,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1673,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,NO2,4,10,7,NA
1674,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,NH3,7,7,7,NA
1675,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,SO2,51,58,55,NA
1676,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,CO,18,30,25,NA
1677,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",23-05-2022 04:00:00,OZONE,31,88,72,NA
1678,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1679,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1680,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
1681,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
1682,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
1683,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,CO,27,27,27,NA
1684,India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",23-05-2022 04:00:00,OZONE,158,158,158,NA
1685,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",23-05-2022 04:00:00,PM2.5,9,31,20,NA
1686,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",23-05-2022 04:00:00,PM10,27,83,60,NA
1687,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",23-05-2022 04:00:00,NO2,10,62,47,NA
1688,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",23-05-2022 04:00:00,SO2,16,34,24,NA
1689,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",23-05-2022 04:00:00,CO,12,49,30,NA
1690,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",23-05-2022 04:00:00,OZONE,33,185,86,NA
1691,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,PM2.5,13,43,31,NA
1692,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,PM10,23,78,55,NA
1693,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,NO2,6,28,15,NA
1694,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,NH3,1,4,2,NA
1695,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,SO2,39,57,43,NA
1696,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,CO,3,10,7,NA
1697,India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",23-05-2022 04:00:00,OZONE,44,119,92,NA
1698,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,PM2.5,11,43,31,NA
1699,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,PM10,25,85,62,NA
1700,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,NO2,20,40,28,NA
1701,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,NH3,3,3,3,NA
1702,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,SO2,36,39,37,NA
1703,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,CO,11,40,24,NA
1704,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",23-05-2022 04:00:00,OZONE,8,81,47,NA
1705,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,PM2.5,8,129,58,NA
1706,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,PM10,22,500,109,NA
1707,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,NO2,2,17,6,NA
1708,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,NH3,1,4,1,NA
1709,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,SO2,30,34,31,NA
1710,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,CO,8,30,12,NA
1711,India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",23-05-2022 04:00:00,OZONE,8,74,26,NA
1712,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1713,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1714,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",23-05-2022 04:00:00,NO2,2,5,3,NA
1715,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",23-05-2022 04:00:00,SO2,3,5,4,NA
1716,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",23-05-2022 04:00:00,CO,10,28,20,NA
1717,India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",23-05-2022 04:00:00,OZONE,20,165,40,NA
1718,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,PM2.5,52,146,81,NA
1719,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,PM10,69,138,101,NA
1720,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,NO2,67,72,69,NA
1721,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,NH3,2,2,2,NA
1722,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,SO2,7,15,10,NA
1723,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,CO,13,103,37,NA
1724,India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",23-05-2022 04:00:00,OZONE,12,101,64,NA
1725,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23-05-2022 04:00:00,PM2.5,114,232,173,NA
1726,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23-05-2022 04:00:00,PM10,101,174,132,NA
1727,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23-05-2022 04:00:00,NO2,7,36,25,NA
1728,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23-05-2022 04:00:00,NH3,1,13,2,NA
1729,India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB",23-05-2022 04:00:00,SO2,31,93,68,NA
1730,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,PM2.5,39,95,65,NA
1731,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,PM10,47,114,73,NA
1732,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,NO2,14,55,25,NA
1733,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,NH3,4,4,4,NA
1734,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,SO2,14,23,18,NA
1735,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,CO,31,76,34,NA
1736,India,West_Bengal,Haldia,"Haldia, Haldia - WBPCB",23-05-2022 04:00:00,OZONE,14,44,30,NA
1737,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,PM2.5,78,244,130,NA
1738,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,PM10,65,140,97,NA
1739,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,NO2,18,55,24,NA
1740,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,NH3,2,6,3,NA
1741,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,SO2,1,68,27,NA
1742,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,CO,4,77,9,NA
1743,India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",23-05-2022 04:00:00,OZONE,12,69,57,NA
1744,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,PM2.5,48,90,64,NA
1745,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,PM10,59,105,77,NA
1746,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,NO2,15,19,17,NA
1747,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,NH3,2,2,2,NA
1748,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,SO2,5,36,13,NA
1749,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,CO,7,96,21,NA
1750,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",23-05-2022 04:00:00,OZONE,4,64,43,NA
1751,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,PM2.5,56,178,88,NA
1752,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,PM10,55,103,74,NA
1753,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,NO2,33,100,55,NA
1754,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,NH3,2,2,2,NA
1755,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,SO2,7,24,12,NA
1756,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,CO,22,85,23,NA
1757,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",23-05-2022 04:00:00,OZONE,14,147,113,NA
1758,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,PM2.5,45,109,70,NA
1759,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,PM10,57,113,84,NA
1760,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,NO2,16,112,48,NA
1761,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,NH3,1,5,3,NA
1762,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,SO2,1,8,3,NA
1763,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,CO,24,75,26,NA
1764,India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",23-05-2022 04:00:00,OZONE,3,83,64,NA
1765,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,PM2.5,67,136,87,NA
1766,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,PM10,77,130,99,NA
1767,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,NO2,9,9,9,NA
1768,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,NH3,6,6,6,NA
1769,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,SO2,6,13,9,NA
1770,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,CO,12,74,14,NA
1771,India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",23-05-2022 04:00:00,OZONE,4,69,55,NA
1772,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,PM2.5,45,113,78,NA
1773,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,PM10,47,107,82,NA
1774,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,NO2,16,27,23,NA
1775,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,NH3,1,2,1,NA
1776,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,SO2,6,18,9,NA
1777,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,CO,10,47,12,NA
1778,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",23-05-2022 04:00:00,OZONE,8,87,56,NA
1779,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,PM2.5,31,68,49,NA
1780,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,PM10,57,96,75,NA
1781,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,NO2,21,57,31,NA
1782,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,NH3,6,11,7,NA
1783,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,SO2,3,15,6,NA
1784,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,CO,24,74,25,NA
1785,India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",23-05-2022 04:00:00,OZONE,3,71,53,NA
1786,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,PM2.5,55,93,77,NA
1787,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,PM10,69,108,89,NA
1788,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,NO2,88,104,93,NA
1789,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,NH3,24,27,25,NA
1790,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,SO2,6,20,9,NA
1791,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,CO,13,83,18,NA
1792,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",23-05-2022 04:00:00,OZONE,9,71,50,NA
