id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
436,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,PM2.5,15,193,93,NA
437,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,PM10,22,207,126,NA
438,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,NO2,2,67,25,NA
439,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,NH3,10,23,14,NA
440,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,SO2,4,15,7,NA
441,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,CO,50,55,50,NA
442,India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",23-05-2022 04:00:00,OZONE,4,41,18,NA
443,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,PM2.5,67,316,177,NA
444,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,PM10,68,195,125,NA
445,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,NO2,12,13,12,NA
446,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,NH3,8,8,8,NA
447,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,SO2,6,7,6,NA
448,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,CO,41,152,124,NA
449,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23-05-2022 04:00:00,OZONE,4,13,8,NA
450,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,PM2.5,70,209,115,NA
451,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,PM10,73,144,107,NA
452,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,NO2,12,13,12,NA
453,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,NH3,8,8,8,NA
454,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,SO2,5,12,11,NA
455,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,CO,15,19,17,NA
456,India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",23-05-2022 04:00:00,OZONE,2,72,36,NA
457,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23-05-2022 04:00:00,PM2.5,30,66,46,NA
458,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23-05-2022 04:00:00,PM10,81,153,115,NA
459,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23-05-2022 04:00:00,NO2,16,57,30,NA
460,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23-05-2022 04:00:00,SO2,3,26,15,NA
461,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23-05-2022 04:00:00,CO,7,78,27,NA
462,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23-05-2022 04:00:00,OZONE,1,59,25,NA
463,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,PM2.5,76,323,122,NA
464,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,PM10,72,204,102,NA
465,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,NO2,12,13,12,NA
466,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,NH3,3,4,3,NA
467,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,SO2,10,11,11,NA
468,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,CO,NA,NA,NA,NA
469,India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23-05-2022 04:00:00,OZONE,7,9,8,NA
470,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23-05-2022 04:00:00,PM2.5,54,207,87,NA
471,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23-05-2022 04:00:00,PM10,58,144,89,NA
472,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23-05-2022 04:00:00,NO2,12,13,12,NA
473,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23-05-2022 04:00:00,NH3,6,6,6,NA
474,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23-05-2022 04:00:00,SO2,6,8,7,NA
475,India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23-05-2022 04:00:00,OZONE,9,21,16,NA
476,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23-05-2022 04:00:00,PM2.5,68,200,117,NA
477,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23-05-2022 04:00:00,PM10,68,150,104,NA
478,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23-05-2022 04:00:00,SO2,3,3,3,NA
479,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23-05-2022 04:00:00,CO,33,74,39,NA
480,India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23-05-2022 04:00:00,OZONE,3,17,12,NA
481,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23-05-2022 04:00:00,PM2.5,65,246,128,NA
482,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23-05-2022 04:00:00,PM10,72,163,114,NA
483,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23-05-2022 04:00:00,SO2,2,7,4,NA
484,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23-05-2022 04:00:00,CO,59,72,66,NA
485,India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",23-05-2022 04:00:00,OZONE,12,55,22,NA
486,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",23-05-2022 04:00:00,PM2.5,40,97,69,NA
487,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",23-05-2022 04:00:00,PM10,53,114,78,NA
488,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",23-05-2022 04:00:00,NO2,37,39,38,NA
489,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",23-05-2022 04:00:00,NH3,17,18,17,NA
490,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",23-05-2022 04:00:00,SO2,1,18,6,NA
491,India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",23-05-2022 04:00:00,OZONE,22,24,22,NA
492,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
493,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
494,India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23-05-2022 04:00:00,OZONE,23,27,25,NA
495,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23-05-2022 04:00:00,PM2.5,127,342,228,NA
496,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23-05-2022 04:00:00,PM10,85,171,116,NA
497,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23-05-2022 04:00:00,NO2,15,18,16,NA
498,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23-05-2022 04:00:00,NH3,2,3,2,NA
499,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23-05-2022 04:00:00,SO2,5,6,5,NA
500,India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23-05-2022 04:00:00,OZONE,8,12,10,NA
501,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,PM2.5,22,84,43,NA
502,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,PM10,63,125,91,NA
503,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,NO2,18,36,26,NA
504,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,NH3,3,7,5,NA
505,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,SO2,3,5,4,NA
506,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,CO,7,13,9,NA
507,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23-05-2022 04:00:00,OZONE,3,54,38,NA
508,India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",23-05-2022 04:00:00,PM2.5,75,75,75,NA
509,India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",23-05-2022 04:00:00,PM10,51,77,64,NA
510,India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",23-05-2022 04:00:00,NO2,2,2,2,NA
511,India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",23-05-2022 04:00:00,SO2,6,6,6,NA
512,India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",23-05-2022 04:00:00,CO,50,50,50,NA
513,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,PM2.5,47,142,83,NA
514,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,PM10,42,102,70,NA
515,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,NO2,41,58,55,NA
516,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,NH3,11,11,11,NA
517,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,SO2,2,5,3,NA
518,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,CO,15,19,17,NA
519,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",23-05-2022 04:00:00,OZONE,15,88,41,NA
520,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,PM2.5,1,86,49,NA
521,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
522,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
523,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
524,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
525,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,CO,3,101,26,NA
526,India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",23-05-2022 04:00:00,OZONE,18,83,35,NA
527,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
528,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
529,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
530,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
531,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
532,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,CO,13,51,13,NA
533,India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",23-05-2022 04:00:00,OZONE,34,46,46,NA
534,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
535,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
536,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
537,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
538,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
539,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,CO,7,50,7,NA
540,India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",23-05-2022 04:00:00,OZONE,16,31,31,NA
541,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
542,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
543,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
544,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
545,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
546,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,CO,4,18,11,NA
547,India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",23-05-2022 04:00:00,OZONE,12,29,21,NA
548,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,PM2.5,34,241,134,NA
549,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,PM10,38,188,138,NA
550,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,NO2,25,34,28,NA
551,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,NH3,2,4,3,NA
552,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,SO2,7,106,15,NA
553,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,CO,15,46,41,NA
554,India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",23-05-2022 04:00:00,OZONE,10,20,15,NA
555,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
556,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
557,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
558,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
559,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
560,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,CO,1,41,1,NA
561,India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
562,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
563,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
564,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
565,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
566,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
567,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,CO,1,34,1,NA
568,India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",23-05-2022 04:00:00,OZONE,6,16,8,NA
569,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
570,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
571,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
572,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
573,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
574,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,CO,NA,NA,NA,NA
575,India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
576,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
577,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
578,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
579,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
580,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
581,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,CO,NA,NA,NA,NA
582,India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
583,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
584,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
585,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
586,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",23-05-2022 04:00:00,CO,15,24,16,NA
587,India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",23-05-2022 04:00:00,OZONE,74,162,83,NA
588,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
589,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
590,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
591,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
592,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
593,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,CO,11,30,15,NA
594,India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",23-05-2022 04:00:00,OZONE,31,61,51,NA
595,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,PM2.5,6,222,88,NA
596,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,PM10,44,184,134,NA
597,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,NO2,13,13,13,NA
598,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,NH3,8,8,8,NA
599,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,SO2,1,12,3,NA
600,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,CO,7,22,11,NA
601,India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",23-05-2022 04:00:00,OZONE,20,34,22,NA
602,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
603,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
604,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,NO2,12,73,50,NA
605,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,NH3,5,29,20,NA
606,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
607,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,CO,11,64,15,NA
608,India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",23-05-2022 04:00:00,OZONE,5,38,19,NA
609,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
610,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
611,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
612,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
613,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
614,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,CO,24,81,48,NA
615,India,Haryana,Jind,"Police Lines, Jind - HSPCB",23-05-2022 04:00:00,OZONE,34,86,56,NA
616,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
617,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
618,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
619,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
620,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
621,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,CO,12,73,44,NA
622,India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",23-05-2022 04:00:00,OZONE,14,52,26,NA
623,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,PM2.5,14,284,62,NA
624,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,PM10,33,106,90,NA
625,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,NO2,11,14,13,NA
626,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,NH3,12,15,14,NA
627,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,SO2,7,16,11,NA
628,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,CO,10,33,22,NA
629,India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",23-05-2022 04:00:00,OZONE,18,21,20,NA
630,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,PM2.5,33,285,182,NA
631,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,PM10,32,174,130,NA
632,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,NO2,14,39,21,NA
633,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,NH3,5,11,8,NA
634,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,SO2,1,18,7,NA
635,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,CO,8,37,16,NA
636,India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",23-05-2022 04:00:00,OZONE,12,128,40,NA
637,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,PM2.5,22,500,140,NA
638,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,PM10,49,500,137,NA
639,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,NO2,27,32,29,NA
640,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,NH3,2,4,3,NA
641,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
642,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,CO,7,46,25,NA
643,India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",23-05-2022 04:00:00,OZONE,10,27,23,NA
644,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",23-05-2022 04:00:00,PM2.5,70,113,89,NA
645,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",23-05-2022 04:00:00,PM10,61,156,119,NA
646,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",23-05-2022 04:00:00,NO2,11,48,24,NA
647,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",23-05-2022 04:00:00,NH3,1,5,2,NA
648,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",23-05-2022 04:00:00,SO2,2,15,11,NA
649,India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",23-05-2022 04:00:00,CO,6,50,24,NA
